system:index,B11_au,B11_sp,B12_au,B12_sp,B2_au,B2_sp,B3_au,B3_sp,B4_au,B4_sp,B8_au,B8_sp,BSI_au,BSI_sp,NDVI_au,NDVI_sp,OC,VH,VV,VV_div_VH,VV_minus_VH,aspect,elev,hillshade,slope,.geo
0000000000000000094b_0,1772.0,3677.5,1845.0,3440.5,1728.0,1705.0,1844.0,1872.0,2020.0,2135.0,3078.0,2987.0,-0.11793440334961619,0.1066685706125946,0.20753236,0.16634127,18.8,-17.592461747262615,-10.886438181058356,0.6188126674626583,6.706023566204259,286,15,190,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.18334240226125,54.4416342260721]}"
0000000000000000094c_0,2826.0,3731.5,2132.0,3466.5,1586.0,1573.5,1675.0,1793.5,1653.0,1888.5,2710.0,3034.0,0.020854700854700856,0.09899780004888781,0.2422645,0.23270696,29.7,-18.751182443351148,-11.381631042058675,0.6069820437427619,7.3695514012924725,180,22,180,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.24128373808696,54.639712746220454]}"
00000000000000000961_0,3524.0,3980.0,2340.0,3384.5,1451.0,1803.5,1794.0,2114.0,1734.0,2409.0,4288.0,4004.0,-0.043739201600436484,0.047677612429795437,0.4241116,0.24871355,6.9,-17.532164895819818,-10.989962197535156,0.6268457011920693,6.542202698284662,164,26,175,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.923374533318912,54.22864367220736]}"
00000000000000000964_0,2649.0,2802.0,2430.0,2072.0,1356.0,1511.5,1484.0,1796.0,1717.0,1632.0,2470.0,5566.0,0.06591796875,-0.2296399252920992,0.17984237,0.5465407,13.3,-17.150896613338215,-9.380302498377638,0.5469278201515481,7.770594114960577,90,37,175,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.168524774355129,54.210587534996556]}"
00000000000000000965_0,2322.0,4091.5,2011.0,3410.5,1323.0,2017.5,1470.0,2380.0,1620.0,2780.0,2186.0,3847.0,0.058113004965776406,0.07906721105527638,0.14871256,0.161008,11.7,-16.366397941032105,-8.661546296680791,0.529227404092716,7.704851644351313,69,39,165,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.199336988600429,54.228464009150535]}"
0000000000000000068f_0,3025.0,4506.0,2479.0,4344.0,1553.5,2188.0,1904.0,2624.0,2101.0,3178.0,3163.0,3756.0,0.04160528321056642,0.12767830936307603,0.20174772,0.08335737,9.1,-17.51378326714176,-7.8198066466608065,0.4464944282673537,9.693976620480955,57,301,176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.96981285922604,49.26230762395259]}"
000000000000000006ac_0,4641.5,3435.0,3796.0,2926.0,2364.5,1564.0,2753.0,1864.0,2607.5,2062.0,6046.0,3195.0,-0.07417222772119161,0.0719578783151326,0.39735368,0.21552216,46.6,-19.692079108554143,-11.767083817441971,0.597554161374987,7.924995291112172,180,767,180,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.607976037064548,48.474754614365]}"
00000000000000000745_0,3174.0,4343.5,2608.0,3703.5,1430.0,1804.0,1736.0,2184.0,1630.0,2421.0,3766.0,4326.0,-0.0392,0.04920702625150258,0.39584878,0.2823477,10.8,-21.143364402532896,-13.235081149809833,0.6259685496516496,7.908283252723063,287,73,190,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.166557629293768,53.1309023950133]}"
0000000000000000076d_0,3253.0,3815.0,2792.5,3410.0,1475.0,1677.0,1694.0,1875.0,1769.0,2088.0,3177.0,3516.0,0.03824684721935084,0.06398702235039654,0.2846745,0.254818,10.4,-20.736624412646123,-11.854582527842357,0.5716736867073168,8.882041884803765,0,45,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.288643250687464,52.943603658274384]}"
000000000000000007a9_0,4035.5,3264.0,3628.0,2884.0,1858.0,1772.0,2235.0,2084.0,2793.0,2468.0,3501.0,3308.0,0.12057435897435897,0.060303366629670736,0.11248808,0.14542936,17.2,-18.604682042971277,-11.042571627133228,0.5935372397995394,7.562110415838049,0,220,180,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.746042521951868,50.4830282635426]}"
000000000000000008e7_0,2863.5,2848.0,2198.0,2276.0,1386.0,1548.0,1757.0,1808.0,1545.0,1868.0,3904.0,3909.0,-0.09089034386760839,-0.07283987024476556,0.43292347,0.35329756,13.6,-21.231579423103586,-13.450443163052682,0.6335111908074207,7.7811362600509035,261,433,198,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.907640293001267,50.14229727627607]}"
00000000000000000963_0,3079.0,3042.0,2641.0,2262.0,1524.0,1454.0,1680.0,1685.5,1843.0,1600.0,2910.0,3879.0,0.052159042325780246,-0.06927318295739349,0.2244898,0.41595182,12.6,-18.215078902434588,-10.415870143509574,0.5718267924778196,7.799208758925014,319,30,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.076627120789702,54.19262122931416]}"
0000000000000000079b_0,3164.0,3420.5,2914.0,3026.5,1664.5,1724.0,1924.0,1999.0,2330.0,2304.0,2853.0,3182.5,0.09753783149378215,0.07694478412190763,0.10090681,0.1601203,15.7,-19.92039755648257,-11.435807406927596,0.5740752600194022,8.484590149554974,322,172,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.918339393445992,50.3409147855949]}"
000000000000000006d8_0,2743.5,4191.0,2247.0,3637.5,1422.5,1940.0,1784.0,2368.0,1878.0,2731.0,2928.0,4152.0,0.030205082478823003,0.06377747041647457,0.2184769,0.20645067,8.1,-19.68472266274228,-10.297158267721187,0.5231040560815647,9.387564395021094,0,339,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.440184464836575,48.8806134597302]}"
000000000000000006dc_0,2286.5,3260.0,1846.0,2944.0,1184.0,1724.0,1430.0,1986.0,1442.5,2316.0,2258.0,2786.0,0.040022312090363964,0.10569105691056911,0.22037563,0.09212074,22.8,-19.282368651522688,-10.49449214829588,0.5442532677367493,8.787876503226808,0,347,180,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.651468219661487,48.74972892283399]}"
00000000000000000719_0,2979.0,3344.0,2567.0,2891.5,1530.0,1665.0,1687.0,1901.0,1879.0,2134.0,2529.0,2860.5,0.08960412694852529,0.09521667416404259,0.14745916,0.14546001,30.9,-18.357486784577382,-9.893658330686238,0.53894405300611,8.463828453891145,180,323,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.183077481957866,50.47179932249111]}"
0000000000000000079a_0,4049.5,3170.0,3396.0,2493.5,1929.0,1686.5,2329.0,1957.0,2762.0,1903.0,3819.0,5004.0,0.08467693777618536,-0.13750159391337613,0.1606139,0.4489648,7.6,-17.49874934611731,-9.964007120537083,0.5694125290587086,7.534742225580228,322,153,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.893635723132704,50.196825014022124]}"
00000000000000000803_0,3417.5,3450.0,2854.5,3060.0,1687.5,1852.5,2099.0,2134.0,1975.0,2386.0,3635.0,3551.0,0.006532897806812879,0.0384803594465946,0.29590017,0.19622704,7,-20.972337516308393,-13.541612635918021,0.6456892382829461,7.430724880390372,90,63,176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.220267734720414,52.37721587163703]}"
0000000000000000085b_0,3144.5,3921.5,3218.0,4058.0,1389.5,1691.0,1465.0,1894.0,1684.5,2144.0,2289.0,3208.0,0.13523361739641493,0.10638880021888823,0.15213288,0.19880418,16.6,-20.795215468475373,-12.19948443673168,0.5866486190165021,8.595731031743693,121,22,176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.187465504004497,52.488067977697376]}"
000000000000000006e3_0,2224.0,4521.0,1833.5,4216.5,1106.0,1918.5,1356.0,2359.0,1380.5,2881.0,2010.0,3617.0,0.07268804404434194,0.14427053140096618,0.18566583,0.11326562,29.3,-17.904144226848523,-9.129250701311499,0.5098959540116721,8.774893525537024,288,367,189,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.811458171763174,48.69178758700828]}"
000000000000000008b5_0,2712.0,3250.0,1977.0,2468.5,1555.0,1645.0,1887.5,1926.0,1644.5,2078.0,4430.5,4099.5,-0.15751305356797524,-0.03761571460826372,0.45860082,0.32723594,28.6,-18.384866078671102,-11.430074177408434,0.6217110382255568,6.954791901262668,58,141,176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.933700584804436,52.138982658288526]}"
00000000000000000907_0,2276.0,3131.0,1866.0,2137.5,2502.0,1413.5,2190.0,1755.0,1860.0,1550.0,2708.0,4884.0,-0.11491547185961909,-0.14724233729562328,0.18563923,0.51818466,19.6,-18.981443405160427,-12.724273383453466,0.6703533083260759,6.25717002170696,0,35,180,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.951770444860792,52.34343921695413]}"
00000000000000000904_0,2833.0,4235.0,2346.0,4009.0,1633.0,2210.0,1914.0,2694.0,2246.0,3046.0,3182.0,3834.0,0.026682838083687082,0.09283302063789868,0.1724392,0.114534885,12.9,-17.55669709005695,-9.984126348255005,0.5686790799568678,7.572570741801945,58,193,176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.552563706879928,51.03710913078752]}"
000000000000000006e5_0,2406.5,4082.0,1801.0,3714.0,1246.5,1920.0,1574.5,2222.0,1430.0,2512.0,4458.5,3618.0,-0.1958287481004035,0.08704253214638971,0.51430756,0.18042414,41.1,-19.35529254812694,-11.098468130333607,0.5734074079602395,8.256824417793332,37,308,176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.032892889298635,48.757993423447886]}"
0000000000000000069c_0,2959.5,3432.0,2321.5,2824.0,1455.0,1522.0,1825.5,1897.0,1920.0,2062.0,2909.0,3398.0,0.05576891869962677,0.05511811023622047,0.2048043,0.24468865,23.9,-21.871319912622848,-13.67943975608534,0.6254510386540671,8.191880156537508,281,786,210,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.624769958595731,47.83695076264014]}"
0000000000000000071a_0,3590.0,3255.0,2992.0,2554.0,1702.0,1560.0,1938.0,1899.5,2088.0,1934.0,3009.0,4274.5,0.09307921840408125,-0.058556719735111354,0.18069452,0.37698317,18,-19.075838515519667,-9.99246653757886,0.523828429845913,9.083371977940807,212,242,189,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.320699383484977,49.98599041683927]}"
0000000000000000073a_0,2999.0,3397.5,2476.5,2705.5,1325.5,1630.5,1654.5,1980.0,1901.0,2052.0,2700.5,4847.5,0.09791619986556128,-0.08622930203311675,0.17374769,0.4051743,14.3,-17.967786659576536,-11.396880616545083,0.6342951879646641,6.570906043031453,180,477,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.987249324301661,48.489037827382504]}"
000000000000000007ad_0,4132.0,2327.0,3963.0,1777.0,1936.0,1379.0,2226.0,1738.0,2742.0,1616.0,3409.0,4256.0,0.12513298960635078,-0.17665483399457088,0.10843765,0.44959128,11.4,-16.64259840135564,-10.093286036625404,0.6064729673344305,6.549312364730238,158,200,176,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.878364363302673,50.84406117623024]}"
00000000000000000805_0,3666.0,3114.0,2657.0,2340.5,1814.0,1550.0,2210.0,1797.5,2152.0,1802.0,4708.0,5164.0,-0.05705024311183144,-0.15460017196904557,0.37259474,0.48262993,16.9,-17.88068367865978,-10.880164345145538,0.6084870433746773,7.000519333514241,68,175,166,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.247756182414472,52.03567640061478]}"
00000000000000000824_0,3421.0,3773.0,2833.0,3041.0,1628.0,1658.0,1904.0,1990.0,2240.0,2264.0,3597.0,4064.0,0.04005144221936432,0.02678799217620546,0.23248243,0.28445005,31.1,-17.520504050550613,-10.418077826218438,0.5946220380509561,7.102426224332175,0,34,180,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.01257266675013,52.53513969858524]}"
000000000000000008da_0,3124.5,2728.0,2729.5,2142.0,1521.0,1552.0,1762.0,1878.0,2025.0,1820.0,2984.5,4420.0,0.06670119109269808,-0.13536121673003804,0.19153608,0.41666666,18,-17.618217194585476,-11.00533374565409,0.6246564918632237,6.612883448931386,142,185,176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.9893017266095825,50.382327120192805]}"
000000000000000008e9_0,3003.0,3001.0,2412.0,2176.0,1466.0,1404.0,1756.0,1647.0,1918.0,1581.0,3231.0,4396.0,0.023289665211062592,-0.11731843575418995,0.25500098,0.47097206,21.5,-21.61131997820729,-12.973417076786578,0.6003065564652638,8.637902901420713,293,207,207,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.577244505783958,49.6367254343736]}"
00000000000000000912_0,5126.0,3722.5,4746.0,3629.0,2300.0,1633.0,2632.0,1827.5,3078.0,2048.0,3806.0,2796.0,0.14661076170510132,0.13152605519878424,0.10575247,0.15441784,24.5,-21.18686874952636,-13.934882081044455,0.6577131451459043,7.251986668481907,302,138,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.232130070752643,51.79582621975487]}"
00000000000000000924_0,3993.0,4063.0,4136.0,3662.0,2778.0,1601.0,2554.0,1834.0,2860.0,2037.5,3326.0,3468.0,0.05780659103187466,0.09234970231433816,0.07533139,0.25983107,19.9,-20.999542180050828,-12.460185670026416,0.5933551104682349,8.539356510024412,0,55,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.564686388933689,52.18740185210257]}"
0000000000000000092b_0,4358.0,3746.5,4260.0,3107.0,1778.0,1594.5,1915.0,1847.0,2182.0,1919.5,2770.0,3892.0,0.17965367965367965,0.016095045953822013,0.1187399,0.33941323,16.3,-20.10595187333859,-10.566111370446153,0.5255215687876633,9.539840502892437,180,56,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.797799205162706,52.166111779868935]}"
0000000000000000096d_0,3148.0,3442.5,2901.5,2677.5,1755.5,1705.0,1898.0,2057.0,2103.0,2073.0,2855.0,4538.0,0.06494955128530143,-0.06187013649700217,0.15167406,0.3728634,13.7,-17.162513679616538,-9.224295949685423,0.537467653158574,7.9382177299311145,0,9,180,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.995962982557622,54.20663494774643]}"
00000000000000000984_0,4625.0,3845.5,4453.0,3667.5,1911.0,1644.0,2224.0,1963.0,2772.0,2330.0,3410.0,3068.0,0.16323321276930336,0.13442020665901264,0.10320285,0.1367173,18.1,-19.20135870812144,-10.337967343770199,0.5383976988773005,8.86339136435124,122,229,176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.466859854493073,50.98401869749606]}"
00000000000000000985_0,3849.0,3332.0,3142.0,2589.0,1506.0,1614.0,1918.0,1971.0,1750.0,2077.0,4000.0,3950.5,0.008374606033318325,-0.014170501663097463,0.39130434,0.31082538,15.3,-19.460282649404764,-12.061561237934157,0.6198040108273086,7.398721411470607,0,294,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.543306485171644,50.71335630239085]}"
000000000000000006d9_0,2690.0,3393.0,2092.5,2906.0,1276.5,1642.0,1445.0,1957.0,1558.0,2350.0,2564.0,2966.0,0.05038016937627496,0.10965124142594919,0.24405628,0.1158766,15.5,-16.70128572146685,-10.093594058509305,0.6043603005686918,6.607691662957544,180,435,180,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.45329986798472,48.59234408505625]}"
000000000000000007cc_0,3987.5,3193.0,3328.5,2379.5,1920.0,1478.0,2281.0,1822.0,2716.0,1765.5,3646.5,4684.0,0.09266503667481663,-0.10822355109932108,0.14624755,0.4525157,13.3,-17.805790543494815,-11.038403342022448,0.6199333478094422,6.767387201472367,180,277,180,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.303716650333266,50.88331755414626]}"
0000000000000000081e_0,2462.0,3539.0,2092.0,2868.5,1322.0,1521.0,1456.0,1635.0,1379.0,1807.0,2600.0,2822.5,-0.01043411052428185,0.1034625109654781,0.306861,0.21935414,21.7,-19.941206968817028,-12.069293646254927,0.6052438884531027,7.871913322562101,0,44,180,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.80874492878341,52.443421708076635]}"
0000000000000000075f_0,2854.0,3128.0,2256.0,2094.0,1580.5,1390.5,1936.0,1829.0,1838.5,1534.0,4568.0,5337.5,-0.1343049534175814,-0.181387181738367,0.42605168,0.5535182,12.6,-19.80745711460169,-13.35510771063219,0.6742464534120866,6.4523494039694995,239,40,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.805978448530045,52.84793308051565]}"
0000000000000000088e_0,2805.0,3567.0,2490.0,3502.0,1406.0,1640.5,1675.5,2041.0,1968.5,2488.0,3132.0,3049.5,0.02529130644901466,0.1270358306188925,0.22811489,0.10139955,10.5,-18.74942385815077,-11.602472120792903,0.6188175278649463,7.146951737357867,90,59,176,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.6108369231281765,51.15963933554143]}"
00000000000000000891_0,3528.5,3493.5,2968.5,2619.5,1555.0,1340.5,1917.5,1668.0,2266.0,1619.0,3113.0,5158.0,0.10767025089605735,-0.11936956334510378,0.1574642,0.52220744,28.3,-18.29545849416715,-11.489529690089725,0.6279990027991236,6.805928804077425,28,292,176,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.562507560842546,50.654336988224195]}"
00000000000000000926_0,8766.0,5393.5,8031.0,5382.0,8576.0,2582.0,7984.0,3025.0,7844.0,3603.0,9464.0,4466.0,-0.04126984126984127,0.12144348530649132,0.093598336,0.10695253,8.6,-21.535119289494755,-10.647255879005904,0.49441360114498367,10.887863410488851,270,51,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.594510456366457,52.205008831671314]}"
00000000000000000928_0,3845.0,3766.0,3714.0,3700.5,1736.0,1632.0,1964.0,1845.0,2330.0,2176.0,2630.0,2793.0,0.1716155962432407,0.14632970000964599,0.06048387,0.12416986,18.6,-21.730362450399078,-12.850983065910809,0.591383742229058,8.879379384488269,0,105,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.66359090171525,51.7006047996382]}"
00000000000000000713_0,2986.0,3339.5,2385.0,2436.0,1249.0,1467.5,1426.0,1707.0,1369.0,1837.0,2528.0,4191.0,0.07107722577471717,-0.04448546377480388,0.29740825,0.39051095,10.6,-17.698639313015256,-11.132805665609249,0.629020427430395,6.5658336474060075,193,315,185,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.120370500844471,50.054981030659654]}"
0000000000000000091d_0,4169.0,3301.0,3469.0,2492.5,1679.0,1445.0,1944.0,1817.0,2236.0,1600.0,3096.0,4630.0,0.14579606440071557,-0.10696064139941691,0.16129032,0.48635635,13.1,-21.129242283053255,-12.968322808619675,0.6137618488582026,8.16091947443358,209,74,185,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.451768157719865,52.314693127862306]}"
0000000000000000069a_0,2930.0,3519.0,1952.0,2732.0,1292.0,1442.0,1720.0,1778.0,1324.0,1816.0,5860.0,3968.0,-0.2540768016833246,-0.006979990693345742,0.6314031,0.37206087,36.1,-19.477923511581373,-12.492694018342563,0.6413770960192207,6.98522949323881,270,829,185,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.329403893177233,47.88689709243719]}"
000000000000000006bb_0,5320.5,4082.0,4548.5,3631.0,4687.0,1808.0,4916.0,2202.0,4788.5,2470.0,6866.0,3864.0,-0.0666605114947835,0.07198952879581152,0.17825733,0.22008209,15,-18.744839279154338,-13.061702304017766,0.6968159134094767,5.683136975136572,0,598,180,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.959396976212105,48.49343957227469]}"
000000000000000006de_0,2332.0,3523.0,2175.0,3013.0,1516.0,1756.0,1714.0,2050.0,1806.0,2274.0,2600.0,3800.0,0.002665374363944754,0.02122786928565137,0.1802088,0.25123477,13.9,-18.047114635375884,-10.027202769097256,0.5556125159997584,8.019911866278628,33,408,167,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.69898909819141,48.622617310131076]}"
0000000000000000096f_0,5582.5,3183.5,4998.0,2588.5,4152.0,1468.0,4339.0,1728.5,4706.0,1806.0,5427.0,4132.0,0.0357115892789732,-0.05765144718825251,0.071153656,0.3917144,17.3,-20.5647909839628,-10.498336284527701,0.5105005099597024,10.0664546994351,0,205,180,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.071147397556572,50.95733873355771]}"
00000000000000000747_0,3512.5,3731.5,2462.0,2831.5,1385.5,1430.0,1599.0,1632.5,1539.0,1753.0,4262.0,3509.0,-0.05570614076081877,0.05233366911306183,0.46940184,0.3337134,7.2,-23.763003817025584,-15.520962737821087,0.6531565982706578,8.242041079204498,331,29,185,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.291153959201147,52.661083501418794]}"
000000000000000007ca_0,3797.0,3357.5,2917.0,2501.5,1487.0,1463.5,1701.0,1691.0,1790.0,1724.0,3077.5,3678.5,0.10072403093138944,-0.005917738543551621,0.2645095,0.36177695,11.7,-21.024577220986917,-14.198826428601851,0.6753442068946081,6.825750792385065,190,248,185,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.245415988393908,50.972879587972976]}"
00000000000000000869_0,2946.0,3175.0,2576.0,3065.0,1596.0,1568.0,1709.0,1683.0,1899.0,1888.0,2682.0,2656.0,0.06215060835251562,0.09034133735328954,0.17092338,0.16901408,43,-17.62732800159008,-10.275629569902318,0.582937446275204,7.351698431687762,0,6,180,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.643540173751979,53.325118159439945]}"
0000000000000000089d_0,3076.5,3074.0,2345.5,2389.5,1360.5,1489.5,1760.5,1780.5,1638.5,1685.0,3344.5,4525.5,0.0010615711252653928,-0.11657694449600892,0.34236404,0.45737058,9.5,-20.61690389694265,-11.926542759807134,0.5784836956811814,8.690361137135515,270,67,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.105000160922326,51.94647369290171]}"
